time,S,R,F,T,dose_u1
15,270811.216355283,483960.605871597,160662.838526132,754771.82222688,0
15.2,266158.068603226,490074.644139216,160871.704624849,756232.712742442,0
15.4,261507.069936804,496130.341931628,161063.769857308,757637.411868432,0
15.6,256862.185640352,502129.436844635,161240.99830871,758991.622484987,0
15.8,252228.266485933,508065.071420109,161403.080429058,760293.337906042,0
16,247609.752689683,513935.634186241,161551.133254707,761545.386875924,0
16.2,243014.395016535,519729.419039174,161684.420715501,762743.814055709,0
16.4,238441.694186781,525460.157133954,161806.883975181,763901.851320735,0
16.6,233893.422891583,531130.017488165,161919.803146671,765023.440379748,0
16.8,229375.049439853,536731.903299294,162022.993358489,766106.952739147,0
17,224889.868394879,542264.368740238,162117.185268945,767154.237135116,0
17.2,220446.898293853,547715.236622688,162201.920877068,768162.134916541,0
17.4,216040.764009502,553099.379745313,162279.733594049,769140.143754816,0
17.6,211671.643936069,558419.369688898,162351.448105662,770091.013624967,0
17.8,207345.344555975,563668.001984964,162416.952053113,771013.346540939,0
18,203064.283500611,568844.041986272,162476.717171473,771908.325486883,0
18.2,198838.21387994,573935.087243,162530.457056386,772773.30112294,0
18.4,194658.385700499,578956.91704617,162579.78967524,773615.302746668,0
18.6,190523.832430141,583912.463277662,162625.242439221,774436.295707803,0
18.8,186440.48458614,588794.551031801,162666.746182372,775235.035617941,0
19,182410.081021841,593602.19035121,162704.602996541,776012.27137305,0
19.2,178442.698711645,598322.999375716,162738.633164668,776765.698087361,0
19.4,174527.343487572,602973.382651984,162769.865774614,777500.726139557,0
19.6,170662.241367983,607556.57144669,162798.636568159,778218.812814674,0
19.8,166853.280581281,612065.548088756,162824.902589223,778918.828670037,0
20,163101.667899684,616499.581257013,162848.856304291,779601.249156697,0
20.2,159417.486853943,620846.53421138,162870.384682159,780264.021065322,0
20.4,155788.357898744,625123.128504553,162890.140566463,780911.486403297,0
20.6,152211.956357035,629332.818695903,162908.337063617,781544.775052938,0
20.8,148694.00090081,633468.852725224,162924.947336484,782162.853626034,0
21,145235.278271512,637530.752299948,162940.093613195,782766.03057146,0
21.2,141845.637343996,641506.815361562,162953.704696858,783352.452705557,0
21.4,138511.970001869,645413.770763375,162966.194067373,783925.740765244,0
21.6,135231.599111597,649255.212447988,162977.696741982,784486.811559586,0
21.8,132009.980108491,653024.73837755,162988.19588852,785034.71848604,0
22,128847.568772371,656722.102155479,162997.768971886,785569.67092785,0
22.2,125753.802143359,660336.184578675,163006.371102484,786089.986722034,0
22.4,122715.345550985,663883.433917543,163014.263887773,786598.779468528,0
22.6,119729.323749145,667367.499574331,163021.532771028,787096.823323476,0
22.8,116800.864263282,670782.389168203,163028.167168515,787583.253431484,0
23,113930.165052012,674128.056933943,163034.21611254,788058.221985955,0
23.2,111126.128196386,677394.072506299,163039.651282626,788520.200702685,0
23.4,108375.571785828,680596.354404941,163044.638088819,788971.926190768,0
23.6,105675.542373631,683738.529955947,163049.230562772,789414.072329578,0
23.8,103030.799423455,686815.053027561,163053.422038872,789845.852451016,0
24,100441.344182136,689826.042259003,163057.243527605,790267.386441138,0
24.2,97915.4655896003,692761.822914152,163060.677154727,790677.288503753,0
24.4,95440.4141392757,695637.582886432,163063.827463079,791077.997025708,0
24.6,93013.2500579102,698456.860596536,163066.728604777,791470.110654446,0
24.8,90638.3446508391,701214.572874917,163069.376377499,791852.917525756,0
25,88315.5536199563,703910.965757721,163071.790383823,792226.519377678,0
